b1f9b98ca6cc9a84,/data/dog_breeds/stanford_ds/Images/n02096585-Boston_bull/n02096585_2513.jpg
de47613896c5c9e2,/data/dog_breeds/stanford_ds/Images/n02115641-dingo/n02115641_6772.jpg
dc4173ce0c9833fa,/data/dog_breeds/stanford_ds/Images/n02086079-Pekinese/n02086079_4355.jpg
99396566664e5b19,/data/dog_breeds/stanford_ds/Images/n02088632-bluetick/n02088632_3699.jpg
a49ccb67325cc6c3,/data/dog_breeds/stanford_ds/Images/n02099601-golden_retriever/n02099601_2663.jpg
c7e77acc1cb4029c,/data/dog_breeds/stanford_ds/Images/n02093647-Bedlington_terrier/n02093647_933.jpg
9d43e396c669b116,/data/dog_breeds/stanford_ds/Images/n02090622-borzoi/n02090622_4873.jpg
b5b4de4b6161ed08,/data/dog_breeds/stanford_ds/Images/n02110806-basenji/n02110806_6080.jpg
83063278dcc376cf,/data/dog_breeds/stanford_ds/Images/n02092002-Scottish_deerhound/n02092002_3861.jpg
83675c1be3e01e87,/data/dog_breeds/stanford_ds/Images/n02105855-Shetland_sheepdog/n02105855_3255.jpg
80c66493cff01b7e,/data/dog_breeds/stanford_ds/Images/n02089867-Walker_hound/n02089867_2227.jpg
8f4e602df126f325,/data/dog_breeds/stanford_ds/Images/n02085936-Maltese_dog/n02085936_7941.jpg
f6628cc99b93a349,/data/dog_breeds/stanford_ds/Images/n02088632-bluetick/n02088632_353.jpg
91ce333b60cc0e9f,/data/dog_breeds/stanford_ds/Images/n02094114-Norfolk_terrier/n02094114_2785.jpg
9c92fa1e83696e19,/data/dog_breeds/stanford_ds/Images/n02116738-African_hunting_dog/n02116738_8512.jpg
994642b1713b77e1,/data/dog_breeds/stanford_ds/Images/n02095314-wire-haired_fox_terrier/n02095314_2664.jpg
b7188c9a491df68e,/data/dog_breeds/stanford_ds/Images/n02090379-redbone/n02090379_5393.jpg
a56526b29aac8d37,/data/dog_breeds/stanford_ds/Images/n02095570-Lakeland_terrier/n02095570_1068.jpg
ee499469163e3536,/data/dog_breeds/stanford_ds/Images/n02108089-boxer/n02108089_3236.jpg
f8158e62976a8f34,/data/dog_breeds/stanford_ds/Images/n02107142-Doberman/n02107142_18779.jpg
d3c333de7a62182c,/data/dog_breeds/stanford_ds/Images/n02091635-otterhound/n02091635_1266.jpg
f2c54f521c6aa47c,/data/dog_breeds/stanford_ds/Images/n02091635-otterhound/n02091635_2089.jpg
9799b81c1abae147,/data/dog_breeds/stanford_ds/Images/n02093647-Bedlington_terrier/n02093647_1558.jpg
981963e686dc3bd1,/data/dog_breeds/stanford_ds/Images/n02115641-dingo/n02115641_2764.jpg
8a6ea6cd3d929299,/data/dog_breeds/stanford_ds/Images/n02099601-golden_retriever/n02099601_215.jpg
a06edb3264594eec,/data/dog_breeds/stanford_ds/Images/n02097209-standard_schnauzer/n02097209_3589.jpg
bc9ec767da90a680,/data/dog_breeds/stanford_ds/Images/n02102973-Irish_water_spaniel/n02102973_2209.jpg
f094827e1e7391cd,/data/dog_breeds/stanford_ds/Images/n02089078-black-and-tan_coonhound/n02089078_933.jpg
e75b39a6252d2626,/data/dog_breeds/stanford_ds/Images/n02096177-cairn/n02096177_2020.jpg
afb8504f38c516ea,/data/dog_breeds/stanford_ds/Images/n02110627-affenpinscher/n02110627_10439.jpg
abade5d4dac2c094,/data/dog_breeds/stanford_ds/Images/n02099712-Labrador_retriever/n02099712_7493.jpg
d2c86473319e1e3b,/data/dog_breeds/stanford_ds/Images/n02100735-English_setter/n02100735_7553.jpg
982b2798de6561b3,/data/dog_breeds/stanford_ds/Images/n02089867-Walker_hound/n02089867_953.jpg
d483673cd93237c1,/data/dog_breeds/stanford_ds/Images/n02092339-Weimaraner/n02092339_14.jpg
e6b299c69dda3214,/data/dog_breeds/stanford_ds/Images/n02097130-giant_schnauzer/n02097130_1791.jpg
c74fce661c355162,/data/dog_breeds/stanford_ds/Images/n02099601-golden_retriever/n02099601_7993.jpg
9a9a9a6426c7366d,/data/dog_breeds/stanford_ds/Images/n02096585-Boston_bull/n02096585_2419.jpg
adadd25693b22714,/data/dog_breeds/stanford_ds/Images/n02105056-groenendael/n02105056_7285.jpg
f0dd9c6a27a1139c,/data/dog_breeds/stanford_ds/Images/n02095570-Lakeland_terrier/n02095570_1208.jpg
bd66804bdf146e58,/data/dog_breeds/stanford_ds/Images/n02102973-Irish_water_spaniel/n02102973_1714.jpg
826e7df122e94587,/data/dog_breeds/stanford_ds/Images/n02115913-dhole/n02115913_3115.jpg
e73b084c3cf4d2d2,/data/dog_breeds/stanford_ds/Images/n02115641-dingo/n02115641_10561.jpg
e35a96abc8cac8e2,/data/dog_breeds/stanford_ds/Images/n02110627-affenpinscher/n02110627_3286.jpg
986b4770672cf08f,/data/dog_breeds/stanford_ds/Images/n02113624-toy_poodle/n02113624_1302.jpg
99d84646cbb30f8d,/data/dog_breeds/stanford_ds/Images/n02093754-Border_terrier/n02093754_3176.jpg
cf9ef3e347041c84,/data/dog_breeds/stanford_ds/Images/n02095570-Lakeland_terrier/n02095570_1969.jpg
985ce733f980bd48,/data/dog_breeds/stanford_ds/Images/n02097474-Tibetan_terrier/n02097474_4889.jpg
813bb25b32c4b9da,/data/dog_breeds/stanford_ds/Images/n02116738-African_hunting_dog/n02116738_7590.jpg
fd60d0668987c337,/data/dog_breeds/stanford_ds/Images/n02102973-Irish_water_spaniel/n02102973_4469.jpg
e6674f36841a207f,/data/dog_breeds/stanford_ds/Images/n02089867-Walker_hound/n02089867_712.jpg
b4e1e3974e89ac92,/data/dog_breeds/stanford_ds/Images/n02102973-Irish_water_spaniel/n02102973_465.jpg
ad2970368718c7db,/data/dog_breeds/stanford_ds/Images/n02095314-wire-haired_fox_terrier/n02095314_318.jpg
ee61866e92ccb18b,/data/dog_breeds/stanford_ds/Images/n02097130-giant_schnauzer/n02097130_878.jpg
ae5099ec374b649a,/data/dog_breeds/stanford_ds/Images/n02110627-affenpinscher/n02110627_13665.jpg
8720e08ee53f59e6,/data/dog_breeds/stanford_ds/Images/n02086240-Shih-Tzu/n02086240_6849.jpg
f2929c498fc99d98,/data/dog_breeds/stanford_ds/Images/n02093991-Irish_terrier/n02093991_4872.jpg
8f30706734db8f2c,/data/dog_breeds/stanford_ds/Images/n02104029-kuvasz/n02104029_4814.jpg
bdf285f44a3b60e0,/data/dog_breeds/stanford_ds/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1026.jpg
e88ac712b637153d,/data/dog_breeds/stanford_ds/Images/n02096294-Australian_terrier/n02096294_3105.jpg
edcdc8331332b6c4,/data/dog_breeds/stanford_ds/Images/n02104365-schipperke/n02104365_3950.jpg
a33464b6bb918b5a,/data/dog_breeds/stanford_ds/Images/n02087394-Rhodesian_ridgeback/n02087394_261.jpg
90919cb65e7aa22f,/data/dog_breeds/stanford_ds/Images/n02100877-Irish_setter/n02100877_828.jpg
be6fc370cd92c089,/data/dog_breeds/stanford_ds/Images/n02107908-Appenzeller/n02107908_1575.jpg
b191c35e4c4d5ad3,/data/dog_breeds/stanford_ds/Images/n02106662-German_shepherd/n02106662_17449.jpg
fc12050f6c6f983b,/data/dog_breeds/stanford_ds/Images/n02088466-bloodhound/n02088466_7703.jpg
9b63668d723d0d52,/data/dog_breeds/stanford_ds/Images/n02097047-miniature_schnauzer/n02097047_674.jpg
fdd923b30906e2ac,/data/dog_breeds/stanford_ds/Images/n02101388-Brittany_spaniel/n02101388_2076.jpg
9929a6a226b9d7d2,/data/dog_breeds/stanford_ds/Images/n02100735-English_setter/n02100735_748.jpg
f6e4c11b33e2c62c,/data/dog_breeds/stanford_ds/Images/n02105412-kelpie/n02105412_4556.jpg
96888b7a9ee4e943,/data/dog_breeds/stanford_ds/Images/n02086910-papillon/n02086910_8241.jpg
99f3e6c11c0c3367,/data/dog_breeds/stanford_ds/Images/n02106166-Border_collie/n02106166_2595.jpg
98ccf2b3c9c76131,/data/dog_breeds/stanford_ds/Images/n02101388-Brittany_spaniel/n02101388_6143.jpg
bd1892a7acb2c3cc,/data/dog_breeds/stanford_ds/Images/n02107908-Appenzeller/n02107908_2090.jpg
e9ca8c3533ebc40d,/data/dog_breeds/stanford_ds/Images/n02092002-Scottish_deerhound/n02092002_2217.jpg
966991c3a5955aa7,/data/dog_breeds/stanford_ds/Images/n02108000-EntleBucher/n02108000_1757.jpg
b961679a9896c6cc,/data/dog_breeds/stanford_ds/Images/n02106030-collie/n02106030_7453.jpg
d0b56b4e53170d59,/data/dog_breeds/stanford_ds/Images/n02110063-malamute/n02110063_9363.jpg
e0f59e3ec0c16395,/data/dog_breeds/stanford_ds/Images/n02102177-Welsh_springer_spaniel/n02102177_2405.jpg
d62f696b1a1b6434,/data/dog_breeds/stanford_ds/Images/n02085620-Chihuahua/n02085620_11140.jpg
c2a593d96c6ca636,/data/dog_breeds/stanford_ds/Images/n02091831-Saluki/n02091831_6757.jpg
